 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp         rchrgn          nloss          no3gw        seepno3        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N            kg        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N             kg            m^3            m^3            m^3
   366    12    31  1976    1089    1089  aqu1089                  77.285          4.085       4790.279         78.094         21.900          0.000          0.864          0.000        182.500          0.000          0.573          0.000          0.015          0.004          0.000          0.000          0.000
   366    12    31  1976    1090    1090  aqu1090                  47.924          4.086       4790.223         48.716         21.900          0.000          0.542          0.000        182.500          0.000          0.362          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976    1091    1091  aqu1091                  36.061          4.092       4789.950         36.181         21.900          0.000          0.496          0.000        182.500          0.000          0.185          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1092    1092  aqu1092                  58.184          4.091       4789.958         58.179         21.900          0.000          0.834          0.000        182.500          0.000          0.294          0.000          0.006          0.004          0.000          0.000          0.000
   366    12    31  1976    1093    1093  aqu1093                  43.928          4.089       4790.061         44.475         21.900          0.000          0.554          0.000        182.500          0.000          0.208          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976    1094    1094  aqu1094                  42.220          4.091       4789.964         42.311         21.900          0.000          0.521          0.000        182.500          0.000          0.183          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1095    1095  aqu1095                  35.434          4.092       4789.933         35.428         21.900          0.000          0.527          0.000        182.500          0.000          0.190          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1096    1096  aqu1096                  38.838          4.092       4789.937         38.832         21.900          0.000          0.637          0.000        182.500          0.000          0.210          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976    1097    1097  aqu1097                  58.371          4.086       4790.231         59.845         21.900          0.000          0.843          0.000        182.500          0.000          0.355          0.000          0.006          0.004          0.000          0.000          0.000
   366    12    31  1976    1098    1098  aqu1098                  36.543          4.092       4789.928         36.537         21.900          0.000          0.524          0.000        182.500          0.000          0.169          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1099    1099  aqu1099                  34.914          4.092       4789.948         34.979         21.900          0.000          0.583          0.000        182.500          0.000          0.365          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976    1100    1100  aqu1100                 130.049          4.082       4790.409        131.085         21.900          0.000          2.569          0.000        182.500          0.000          1.638          0.000          0.081          0.012          0.000          0.000          0.000
   366    12    31  1976    1101    1101  aqu1101                  44.035          4.085       4790.267         45.152         21.900          0.000          0.565          0.000        182.500          0.000          0.366          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976    1102    1102  aqu1102                  32.670          4.089       4790.076         33.117         21.900          0.000          0.386          0.000        182.500          0.000          0.268          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1103    1103  aqu1103                  47.660          4.085       4790.284         48.820         21.900          0.000          0.455          0.000        182.500          0.000          0.234          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1104    1104  aqu1104                  42.827          4.085       4790.273         43.962         21.900          0.000          0.424          0.000        182.500          0.000          0.213          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1105    1105  aqu1105                  35.066          4.086       4790.248         36.118         21.900          0.000          0.340          0.000        182.500          0.000          0.161          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1106    1106  aqu1106                  32.794          4.086       4790.232         33.820         21.900          0.000          0.290          0.000        182.500          0.000          0.128          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1107    1107  aqu1107                  38.367          4.084       4790.312         40.352         21.900          0.000          0.730          0.000        182.500          0.000          0.488          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976    1108    1108  aqu1108                  67.078          4.083       4790.389         69.118         21.900          0.000          1.124          0.000        182.500          0.000          0.763          0.000          0.019          0.005          0.000          0.000          0.000
   366    12    31  1976    1109    1109  aqu1109                  66.640          4.082       4790.406         68.620         21.900          0.000          1.018          0.000        182.500          0.000          0.695          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976    1110    1110  aqu1110                  75.890          4.082       4790.421         77.984         21.900          0.000          1.148          0.000        182.500          0.000          0.773          0.000          0.022          0.005          0.000          0.000          0.000
   366    12    31  1976    1111    1111  aqu1111                  31.491          4.092       4789.942         31.591         21.900          0.000          0.510          0.000        182.500          0.000          0.322          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1112    1112  aqu1112                  52.818          4.089       4790.100         53.267         21.900          0.000          0.747          0.000        182.500          0.000          0.494          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976    1113    1113  aqu1113                  67.455          4.084       4790.320         68.720         21.900          0.000          0.750          0.000        182.500          0.000          0.460          0.000          0.011          0.003          0.000          0.000          0.000
   366    12    31  1976    1114    1114  aqu1114                  54.220          4.085       4790.287         55.348         21.900          0.000          0.590          0.000        182.500          0.000          0.397          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976    1115    1115  aqu1115                  42.206          4.090       4790.044         42.540         21.900          0.000          0.459          0.000        182.500          0.000          0.166          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1116    1116  aqu1116                  39.449          4.091       4789.961         39.548         21.900          0.000          0.480          0.000        182.500          0.000          0.173          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1117    1117  aqu1117                  25.030          4.091       4789.954         25.290         21.900          0.000          0.226          0.000        182.500          0.000          0.084          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1118    1118  aqu1118                  25.288          4.093       4789.900         25.285         21.900          0.000          0.274          0.000        182.500          0.000          0.087          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1119    1119  aqu1119                  37.894          4.089       4790.087         38.554         21.900          0.000          0.496          0.000        182.500          0.000          0.373          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976    1120    1120  aqu1120                  51.579          4.090       4790.046         51.846         21.900          0.000          0.542          0.000        182.500          0.000          0.421          0.000          0.009          0.002          0.000          0.000          0.000
   366    12    31  1976    1121    1121  aqu1121                  60.556          4.083       4790.359         62.195         21.900          0.000          0.608          0.000        182.500          0.000          0.431          0.000          0.010          0.003          0.000          0.000          0.000
   366    12    31  1976    1122    1122  aqu1122                  48.229          4.086       4790.248         49.243         21.900          0.000          0.468          0.000        182.500          0.000          0.336          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976    1123    1123  aqu1123                  42.359          4.089       4790.073         42.855         21.900          0.000          0.510          0.000        182.500          0.000          0.266          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1124    1124  aqu1124                  39.261          4.091       4789.969         39.387         21.900          0.000          0.425          0.000        182.500          0.000          0.197          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1125    1125  aqu1125                  59.083          4.091       4789.973         59.084         21.900          0.000          0.482          0.000        182.500          0.000          0.240          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1126    1126  aqu1126                  71.718          4.090       4790.020         71.841         21.900          0.000          0.888          0.000        182.500          0.000          0.441          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976    1127    1127  aqu1127                  43.748          4.085       4790.291         45.127         21.900          0.000          0.388          0.000        182.500          0.000          0.200          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1128    1128  aqu1128                  32.420          4.087       4790.166         33.093         21.900          0.000          0.383          0.000        182.500          0.000          0.177          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1129    1129  aqu1129                  22.491          4.089       4790.059         22.953         21.900          0.000          0.265          0.000        182.500          0.000          0.132          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1130    1130  aqu1130                  79.510          4.084       4790.308         80.432         21.900          0.000          1.231          0.000        182.500          0.000          0.592          0.000          0.015          0.006          0.000          0.000          0.000
   366    12    31  1976    1131    1131  aqu1131                  21.051          4.093       4789.899         21.048         21.900          0.000          0.366          0.000        182.500          0.000          0.157          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976    1132    1132  aqu1132                  30.773          4.092       4789.917         30.769         21.900          0.000          0.563          0.000        182.500          0.000          0.253          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976    1133    1133  aqu1133                  49.015          4.089       4790.073         49.370         21.900          0.000          0.811          0.000        182.500          0.000          0.391          0.000          0.007          0.004          0.000          0.000          0.000
   366    12    31  1976    1134    1134  aqu1134                  42.785          4.092       4789.941         42.780         21.900          0.000          0.539          0.000        182.500          0.000          0.252          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1135    1135  aqu1135                 108.734          4.081       4790.467        110.721         21.900          0.000          0.924          0.000        182.500          0.000          0.555          0.000          0.025          0.004          0.000          0.000          0.000
   366    12    31  1976    1136    1136  aqu1136                  85.635          4.082       4790.417         87.601         21.900          0.000          1.010          0.000        182.500          0.000          0.600          0.000          0.021          0.005          0.000          0.000          0.000
   366    12    31  1976    1137    1137  aqu1137                  90.961          4.082       4790.431         92.915         21.900          0.000          1.319          0.000        182.500          0.000          0.773          0.000          0.027          0.006          0.000          0.000          0.000
   366    12    31  1976    1138    1138  aqu1138                 103.598          4.082       4790.444        105.540         21.900          0.000          1.509          0.000        182.500          0.000          0.885          0.000          0.037          0.007          0.000          0.000          0.000
   366    12    31  1976    1139    1139  aqu1139                  40.094          4.088       4790.144         40.637         21.900          0.000          0.651          0.000        182.500          0.000          0.359          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976    1140    1140  aqu1140                  60.788          4.085       4790.286         61.732         21.900          0.000          0.896          0.000        182.500          0.000          0.452          0.000          0.009          0.004          0.000          0.000          0.000
   366    12    31  1976    1141    1141  aqu1141                  32.506          4.085       4790.280         33.866         21.900          0.000          0.558          0.000        182.500          0.000          0.351          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976    1142    1142  aqu1142                  67.672          4.085       4790.273         68.544         21.900          0.000          1.040          0.000        182.500          0.000          0.495          0.000          0.011          0.005          0.000          0.000          0.000
   366    12    31  1976    1143    1143  aqu1143                  26.607          4.092       4789.948         26.762         21.900          0.000          0.392          0.000        182.500          0.000          0.176          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1144    1144  aqu1144                  36.233          4.092       4789.951         36.319         21.900          0.000          0.463          0.000        182.500          0.000          0.211          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1145    1145  aqu1145                  41.277          4.091       4789.998         41.474         21.900          0.000          0.584          0.000        182.500          0.000          0.267          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976    1146    1146  aqu1146                  29.604          4.092       4789.909         29.599         21.900          0.000          0.460          0.000        182.500          0.000          0.212          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1147    1147  aqu1147                  71.018          4.083       4790.397         72.983         21.900          0.000          0.485          0.000        182.500          0.000          0.289          0.000          0.009          0.002          0.000          0.000          0.000
   366    12    31  1976    1148    1148  aqu1148                  78.141          4.083       4790.374         80.125         21.900          0.000          0.966          0.000        182.500          0.000          0.584          0.000          0.018          0.004          0.000          0.000          0.000
   366    12    31  1976    1149    1149  aqu1149                  91.031          4.082       4790.404         92.985         21.900          0.000          1.279          0.000        182.500          0.000          0.744          0.000          0.027          0.006          0.000          0.000          0.000
   366    12    31  1976    1150    1150  aqu1150                  59.188          4.084       4790.320         61.126         21.900          0.000          0.835          0.000        182.500          0.000          0.496          0.000          0.012          0.004          0.000          0.000          0.000
   366    12    31  1976    1151    1151  aqu1151                  41.071          4.084       4790.320         42.599         21.900          0.000          0.708          0.000        182.500          0.000          0.452          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976    1152    1152  aqu1152                  48.382          4.086       4790.226         49.173         21.900          0.000          0.694          0.000        182.500          0.000          0.325          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976    1153    1153  aqu1153                  54.772          4.083       4790.385         56.706         21.900          0.000          0.660          0.000        182.500          0.000          0.383          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976    1154    1154  aqu1154                  23.062          4.089       4790.100         23.557         21.900          0.000          0.253          0.000        182.500          0.000          0.110          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1155    1155  aqu1155                 108.573          4.081       4790.470        110.581         21.900          0.000          1.089          0.000        182.500          0.000          0.685          0.000          0.027          0.005          0.000          0.000          0.000
   366    12    31  1976    1156    1156  aqu1156                  53.110          4.084       4790.327         54.592         21.900          0.000          0.545          0.000        182.500          0.000          0.266          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976    1157    1157  aqu1157                  23.567          4.088       4790.111         24.231         21.900          0.000          0.347          0.000        182.500          0.000          0.179          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976    1158    1158  aqu1158                  46.424          4.084       4790.326         47.869         21.900          0.000          0.474          0.000        182.500          0.000          0.220          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1159    1159  aqu1159                  49.933          4.085       4790.292         51.866         21.900          0.000          0.668          0.000        182.500          0.000          0.400          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976    1160    1160  aqu1160                  79.846          4.082       4790.427         81.785         21.900          0.000          1.471          0.000        182.500          0.000          0.907          0.000          0.026          0.007          0.000          0.000          0.000
   366    12    31  1976    1161    1161  aqu1161                  72.836          4.083       4790.380         74.777         21.900          0.000          1.004          0.000        182.500          0.000          0.601          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976    1162    1162  aqu1162                  37.326          4.091       4789.999         37.538         21.900          0.000          0.246          0.000        182.500          0.000          0.081          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1163    1163  aqu1163                  27.425          4.092       4789.914         27.419         21.900          0.000          0.386          0.000        182.500          0.000          0.118          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976    1164    1164  aqu1164                  24.246          4.092       4789.909         24.240         21.900          0.000          0.228          0.000        182.500          0.000          0.074          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1165    1165  aqu1165                  19.251          4.093       4789.899         19.245         21.900          0.000          0.151          0.000        182.500          0.000          0.042          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976    1166    1166  aqu1166                  51.585          4.090       4790.047         51.892         21.900          0.000          0.649          0.000        182.500          0.000          0.464          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976    1167    1167  aqu1167                  55.685          4.083       4790.356         57.233         21.900          0.000          0.483          0.000        182.500          0.000          0.335          0.000          0.007          0.002          0.000          0.000          0.000
   366    12    31  1976    1168    1168  aqu1168                  23.920          4.091       4789.984         24.162         21.900          0.000          0.194          0.000        182.500          0.000          0.162          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976    1169    1169  aqu1169                  62.128          4.084       4790.338         63.497         21.900          0.000          0.569          0.000        182.500          0.000          0.403          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976    1170    1170  aqu1170                  84.416          4.082       4790.434         86.376         21.900          0.000          0.643          0.000        182.500          0.000          0.389          0.000          0.013          0.003          0.000          0.000          0.000
   366    12    31  1976    1171    1171  aqu1171                 109.766          4.081       4790.468        111.703         21.900          0.000          1.323          0.000        182.500          0.000          0.791          0.000          0.035          0.006          0.000          0.000          0.000
   366    12    31  1976    1172    1172  aqu1172                  53.067          4.084       4790.318         55.005         21.900          0.000          0.953          0.000        182.500          0.000          0.565          0.000          0.012          0.004          0.000          0.000          0.000
   366    12    31  1976    1173    1173  aqu1173                  67.118          4.084       4790.340         69.065         21.900          0.000          1.023          0.000        182.500          0.000          0.613          0.000          0.016          0.005          0.000          0.000          0.000
   366    12    31  1976    1174    1174  aqu1174                  34.927          4.091       4790.001         35.162         21.900          0.000          0.213          0.000        182.500          0.000          0.074          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1175    1175  aqu1175                  36.629          4.092       4789.943         36.659         21.900          0.000          0.386          0.000        182.500          0.000          0.130          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1176    1176  aqu1176                  38.342          4.090       4790.012         38.671         21.900          0.000          0.448          0.000        182.500          0.000          0.169          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1177    1177  aqu1177                  30.554          4.092       4789.926         30.598         21.900          0.000          0.352          0.000        182.500          0.000          0.115          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976    1178    1178  aqu1178                  59.844          4.084       4790.350         61.432         21.900          0.000          0.537          0.000        182.500          0.000          0.347          0.000          0.008          0.002          0.000          0.000          0.000
   366    12    31  1976    1179    1179  aqu1179                  49.503          4.083       4790.357         51.186         21.900          0.000          0.426          0.000        182.500          0.000          0.289          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976    1180    1180  aqu1180                  34.719          4.088       4790.134         35.372         21.900          0.000          0.306          0.000        182.500          0.000          0.229          0.000          0.003          0.001          0.000          0.000          0.000
   366    12    31  1976    1181    1181  aqu1181                  46.501          4.084       4790.341         48.124         21.900          0.000          0.432          0.000        182.500          0.000          0.294          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976    1182    1182  aqu1182                  83.650          4.082       4790.437         85.634         21.900          0.000          0.979          0.000        182.500          0.000          0.626          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976    1183    1183  aqu1183                  69.120          4.082       4790.410         71.095         21.900          0.000          0.809          0.000        182.500          0.000          0.458          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976    1184    1184  aqu1184                  38.134          4.086       4790.224         39.121         21.900          0.000          0.443          0.000        182.500          0.000          0.223          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1185    1185  aqu1185                  40.590          4.086       4790.230         41.505         21.900          0.000          0.540          0.000        182.500          0.000          0.259          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1186    1186  aqu1186                  93.771          4.082       4790.451         95.710         21.900          0.000          0.922          0.000        182.500          0.000          0.553          0.000          0.018          0.004          0.000          0.000          0.000
   366    12    31  1976    1187    1187  aqu1187                  73.069          4.082       4790.403         74.933         21.900          0.000          0.748          0.000        182.500          0.000          0.428          0.000          0.010          0.003          0.000          0.000          0.000
   366    12    31  1976    1188    1188  aqu1188                  38.776          4.085       4790.292         40.146         21.900          0.000          0.416          0.000        182.500          0.000          0.214          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1189    1189  aqu1189                  19.819          4.090       4790.043         20.209         21.900          0.000          0.187          0.000        182.500          0.000          0.067          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976    1190    1190  aqu1190                  58.918          4.083       4790.392         60.831         21.900          0.000          0.708          0.000        182.500          0.000          0.428          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976    1191    1191  aqu1191                  34.071          4.087       4790.163         34.715         21.900          0.000          0.438          0.000        182.500          0.000          0.201          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1192    1192  aqu1192                  24.769          4.089       4790.054         25.136         21.900          0.000          0.282          0.000        182.500          0.000          0.124          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1193    1193  aqu1193                  39.732          4.087       4790.197         40.446         21.900          0.000          0.521          0.000        182.500          0.000          0.243          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1194    1194  aqu1194                  38.546          4.086       4790.246         39.546         21.900          0.000          0.359          0.000        182.500          0.000          0.281          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1195    1195  aqu1195                  13.701          4.093       4789.888         13.697         21.900          0.000          0.126          0.000        182.500          0.000          0.096          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976    1196    1196  aqu1196                  22.616          4.092       4789.903         22.613         21.900          0.000          0.196          0.000        182.500          0.000          0.173          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976    1197    1197  aqu1197                  41.351          4.092       4789.950         41.393         21.900          0.000          0.443          0.000        182.500          0.000          0.351          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976    1198    1198  aqu1198                  13.140          4.093       4789.888         13.134         21.900          0.000          0.106          0.000        182.500          0.000          0.028          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976    1199    1199  aqu1199                  60.390          4.083       4790.393         62.342         21.900          0.000          0.591          0.000        182.500          0.000          0.413          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976    1200    1200  aqu1200                  23.592          4.092       4789.907         23.596         21.900          0.000          0.224          0.000        182.500          0.000          0.167          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1201    1201  aqu1201                  39.349          4.086       4790.250         40.550         21.900          0.000          0.403          0.000        182.500          0.000          0.297          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1202    1202  aqu1202                  45.227          4.091       4789.994         45.350         21.900          0.000          0.515          0.000        182.500          0.000          0.412          0.000          0.007          0.002          0.000          0.000          0.000
   366    12    31  1976    1203    1203  aqu1203                  31.663          4.091       4789.977         31.852         21.900          0.000          0.246          0.000        182.500          0.000          0.082          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1204    1204  aqu1204                  23.138          4.092       4789.910         23.138         21.900          0.000          0.231          0.000        182.500          0.000          0.073          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1205    1205  aqu1205                  53.274          4.085       4790.300         55.142         21.900          0.000          0.649          0.000        182.500          0.000          0.286          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976    1206    1206  aqu1206                  33.870          4.092       4789.917         33.912         21.900          0.000          0.499          0.000        182.500          0.000          0.163          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1207    1207  aqu1207                  72.973          4.083       4790.379         74.740         21.900          0.000          0.721          0.000        182.500          0.000          0.395          0.000          0.010          0.003          0.000          0.000          0.000
   366    12    31  1976    1208    1208  aqu1208                  45.216          4.085       4790.299         46.543         21.900          0.000          0.471          0.000        182.500          0.000          0.247          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1209    1209  aqu1209                  32.659          4.086       4790.250         33.769         21.900          0.000          0.322          0.000        182.500          0.000          0.157          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1210    1210  aqu1210                  26.981          4.088       4790.143         27.798         21.900          0.000          0.308          0.000        182.500          0.000          0.120          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1211    1211  aqu1211                  47.467          4.085       4790.297         48.796         21.900          0.000          0.692          0.000        182.500          0.000          0.373          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976    1212    1212  aqu1212                  46.923          4.086       4790.244         47.826         21.900          0.000          0.658          0.000        182.500          0.000          0.308          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976    1213    1213  aqu1213                  44.639          4.084       4790.317         46.107         21.900          0.000          0.714          0.000        182.500          0.000          0.393          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976    1214    1214  aqu1214                  32.073          4.087       4790.167         32.763         21.900          0.000          0.416          0.000        182.500          0.000          0.180          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976    1215    1215  aqu1215                  32.833          4.089       4790.078         33.419         21.900          0.000          0.289          0.000        182.500          0.000          0.223          0.000          0.003          0.001          0.000          0.000          0.000
   366    12    31  1976    1216    1216  aqu1216                  32.407          4.091       4789.994         32.617         21.900          0.000          0.293          0.000        182.500          0.000          0.226          0.000          0.003          0.001          0.000          0.000          0.000
   366    12    31  1976    1217    1217  aqu1217                  53.091          4.083       4790.356         54.811         21.900          0.000          0.546          0.000        182.500          0.000          0.388          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976    1218    1218  aqu1218                  41.123          4.085       4790.255         42.244         21.900          0.000          0.386          0.000        182.500          0.000          0.300          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976    1219    1219  aqu1219                  60.700          4.083       4790.392         62.665         21.900          0.000          0.737          0.000        182.500          0.000          0.461          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976    1220    1220  aqu1220                  72.633          4.084       4790.322         73.685         21.900          0.000          1.130          0.000        182.500          0.000          0.576          0.000          0.013          0.005          0.000          0.000          0.000
   366    12    31  1976    1221    1221  aqu1221                  54.926          4.084       4790.333         56.401         21.900          0.000          0.713          0.000        182.500          0.000          0.397          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976    1222    1222  aqu1222                  27.631          4.087       4790.197         28.522         21.900          0.000          0.340          0.000        182.500          0.000          0.145          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976    1223    1223  aqu1223                  72.134          4.082       4790.413         74.081         21.900          0.000          0.702          0.000        182.500          0.000          0.496          0.000          0.013          0.003          0.000          0.000          0.000
   366    12    31  1976    1224    1224  aqu1224                  41.808          4.090       4790.042         42.114         21.900          0.000          0.377          0.000        182.500          0.000          0.265          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1225    1225  aqu1225                  23.702          4.090       4790.015         24.020         21.900          0.000          0.266          0.000        182.500          0.000          0.206          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976    1226    1226  aqu1226                  44.166          4.084       4790.316         45.658         21.900          0.000          0.408          0.000        182.500          0.000          0.303          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976    1227    1227  aqu1227                  46.795          4.085       4790.259         47.838         21.900          0.000          0.338          0.000        182.500          0.000          0.233          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976    1228    1228  aqu1228                  21.636          4.089       4790.070         22.148         21.900          0.000          0.185          0.000        182.500          0.000          0.136          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1229    1229  aqu1229                  28.759          4.091       4789.979         28.981         21.900          0.000          0.342          0.000        182.500          0.000          0.278          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976    1230    1230  aqu1230                  44.572          4.091       4789.976         44.657         21.900          0.000          0.495          0.000        182.500          0.000          0.392          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976    1231    1231  aqu1231                  33.598          4.092       4789.923         33.592         21.900          0.000          0.142          0.000        182.500          0.000          0.091          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976    1232    1232  aqu1232                  28.375          4.091       4789.955         28.481         21.900          0.000          0.207          0.000        182.500          0.000          0.154          0.000          0.002          0.001          0.000          0.000          0.000
